Fractured,Non-Fractured
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_858_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (871).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_859_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (872).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_860_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (873).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_861_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (874).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_862_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (875).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_863_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (876).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_864_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (877).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_865_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (878).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_866_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (879).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_867_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (88).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_868_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (880).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_869_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (881).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_870_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (882).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_871_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (883).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_872_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (884).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_873_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (885).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_874_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (886).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_875_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (887).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_876_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (888).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_877_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (889).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_878_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (89).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_879_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (890).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_880_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (891).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_881_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (892).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_882_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (893).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_883_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (894).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_884_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (895).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_885_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (896).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_886_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (897).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_887_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (898).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_888_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (899).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_889_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (9).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_890_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (90).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_891_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (900).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_892_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (901).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_893_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (902).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_894_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (903).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_895_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (904).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_896_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (905).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_897_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (906).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_898_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (907).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_899_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (908).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_900_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (909).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_901_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (91).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_902_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (910).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_903_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (911).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_904_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (912).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_905_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (913).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_906_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (914).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_907_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (915).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_908_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (916).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_909_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (917).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_910_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (918).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_911_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (919).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_912_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (92).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_913_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (920).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_914_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (921).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_915_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (922).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_916_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (923).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_917_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (924).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_918_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (925).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_919_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (926).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_920_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (927).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_921_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (928).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_922_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (929).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_923_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (93).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_924_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (930).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_925_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (931).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_926_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (932).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_927_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (933).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_928_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (934).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_929_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (935).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_930_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (936).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_931_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (937).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_932_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (938).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_933_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (939).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_934_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (94).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_935_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (940).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_936_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (941).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_937_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (942).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_938_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (943).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_939_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (944).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_940_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (945).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_941_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (946).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_942_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (947).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_943_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (948).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_944_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (949).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_945_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (95).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_946_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (950).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_947_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (951).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_948_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (952).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_949_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (953).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_950_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (954).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_951_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (955).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_952_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (956).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_953_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (957).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_954_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (958).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_955_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (959).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_956_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (96).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_957_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (960).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_958_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (961).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_959_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (962).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_960_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (963).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_961_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (964).jpg
C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Fractured\Fractured_962_aug.jpg,C:\Users\rnkha\OneDrive\Desktop\Gajedi\bone_fracture\Augmented Dataset\Non-Fractured\Non-Fractured (965).jpg
